id,device_id,temperature,pH,tds,turbidity,conductivity,timestamp
1803,DEVICE_001,15.6,7.93,249.8,0.54,79.3,2026-04-22 20:17:57.869028
1804,DEVICE_001,15.7,8.1,127.9,0.52,116.3,2026-04-22 20:47:57.869028
1805,DEVICE_002,18.9,6.91,297.8,0.58,140.0,2026-04-22 21:17:57.869028
1806,DEVICE_003,13.5,7.65,100.8,0.15,112.3,2026-04-22 21:47:57.869028
1807,DEVICE_002,20.0,8.33,87.4,0.65,121.6,2026-04-22 22:17:57.869028
1808,DEVICE_003,22.8,8.03,295.6,0.58,98.9,2026-04-22 22:47:57.869028
1809,DEVICE_001,21.5,8.07,62.9,0.81,122.0,2026-04-22 23:17:57.869028
1810,DEVICE_001,20.1,7.93,113.3,0.44,58.9,2026-04-22 23:47:57.869028
1811,DEVICE_002,19.0,8.02,115.9,0.64,92.6,2026-04-23 00:17:57.869028
1812,DEVICE_001,7.7,7.18,50.6,0.19,126.0,2026-04-23 00:47:57.869028
1813,DEVICE_001,24.1,8.31,249.5,0.1,144.7,2026-04-23 01:17:57.869028
1814,DEVICE_002,10.4,6.27,553.9,3.03,67.2,2026-04-23 01:47:57.869028
1815,DEVICE_001,19.3,8.22,272.4,0.75,87.4,2026-04-23 02:17:57.869028
1816,DEVICE_002,24.3,6.67,61.7,0.3,51.1,2026-04-23 02:47:57.869028
1817,DEVICE_003,20.0,8.48,283.0,1.92,143.4,2026-04-23 03:17:57.869028
1818,DEVICE_003,7.7,8.44,285.2,0.25,82.5,2026-04-23 03:47:57.869028
1819,DEVICE_001,16.0,6.63,86.8,0.52,109.7,2026-04-23 04:17:57.869028
1820,DEVICE_003,22.2,6.55,212.9,0.21,55.6,2026-04-23 04:47:57.869028
1821,DEVICE_003,12.4,6.52,137.4,0.12,86.7,2026-04-23 05:17:57.869028
1822,DEVICE_002,21.3,6.74,107.9,0.36,109.6,2026-04-23 05:47:57.869028
1823,DEVICE_001,20.4,6.78,231.4,0.69,126.4,2026-04-23 06:17:57.869028
1824,DEVICE_001,18.1,7.56,214.1,0.18,146.0,2026-04-23 06:47:57.869028
1825,DEVICE_002,13.7,5.29,743.6,2.2,57.1,2026-04-23 07:17:57.869028
1826,DEVICE_002,22.1,7.56,87.4,0.1,62.2,2026-04-23 07:47:57.869028
1827,DEVICE_003,24.0,6.52,67.8,0.88,107.0,2026-04-23 08:17:57.869028
1828,DEVICE_002,22.9,6.67,261.6,0.34,108.7,2026-04-23 08:47:57.869028
1829,DEVICE_003,22.1,6.75,143.0,0.1,71.0,2026-04-23 09:17:57.869028
1830,DEVICE_002,19.4,7.8,83.4,0.27,109.4,2026-04-23 09:47:57.869028
1831,DEVICE_002,18.2,7.54,112.0,0.72,98.3,2026-04-23 10:17:57.869028
1832,DEVICE_003,18.1,7.72,261.1,3.17,59.0,2026-04-23 10:47:57.869028
1833,DEVICE_002,16.5,7.12,265.5,0.33,121.3,2026-04-23 11:17:57.869028
1834,DEVICE_001,22.8,6.55,231.6,0.13,134.8,2026-04-23 11:47:57.869028
1835,DEVICE_003,24.4,7.6,127.4,0.65,79.7,2026-04-23 12:17:57.869028
1836,DEVICE_001,16.0,6.56,244.3,0.65,149.2,2026-04-23 12:47:57.869028
1837,DEVICE_002,23.5,7.37,79.4,0.21,108.4,2026-04-23 13:17:57.869028
1838,DEVICE_001,19.2,8.47,94.6,0.62,126.5,2026-04-23 13:47:57.869028
1839,DEVICE_001,22.6,9.3,200.1,0.39,104.3,2026-04-23 14:17:57.869028
1840,DEVICE_001,22.9,8.25,162.7,0.62,79.2,2026-04-23 14:47:57.869028
1841,DEVICE_002,16.6,8.37,247.3,0.68,136.8,2026-04-23 15:17:57.869028
1842,DEVICE_002,15.6,7.26,94.6,0.86,70.7,2026-04-23 15:47:57.869028
1843,DEVICE_003,24.9,5.65,290.4,0.81,50.4,2026-04-23 16:17:57.869028
1844,DEVICE_001,17.2,6.92,278.2,0.46,116.5,2026-04-23 16:47:57.869028
1845,DEVICE_002,15.6,7.35,70.7,0.85,148.4,2026-04-23 17:17:57.869028
1846,DEVICE_001,19.6,7.95,141.4,0.21,95.3,2026-04-23 17:47:57.869028
1847,DEVICE_002,15.2,6.53,277.6,0.73,81.5,2026-04-23 18:17:57.869028
1848,DEVICE_002,15.7,6.64,208.9,0.35,120.2,2026-04-23 18:47:57.869028
1849,DEVICE_001,17.5,6.85,174.6,0.11,65.4,2026-04-23 19:17:57.869028
1850,DEVICE_002,19.0,8.18,281.8,4.73,73.9,2026-04-23 19:47:57.869028
1851,DEVICE_002,15.5,7.83,188.2,0.77,86.4,2026-04-23 20:17:57.869028
1852,DEVICE_002,23.7,7.12,61.2,0.4,137.3,2026-04-23 20:47:57.869028
1853,DEVICE_003,22.8,7.07,293.6,0.41,63.2,2026-04-23 21:17:57.869028
1854,DEVICE_003,22.7,8.08,72.8,0.45,55.9,2026-04-23 21:47:57.869028
1855,DEVICE_003,18.6,8.32,128.5,0.62,93.1,2026-04-23 22:17:57.869028
1856,DEVICE_003,23.4,8.19,153.4,0.55,136.8,2026-04-23 22:47:57.869028
1857,DEVICE_003,15.8,8.42,148.3,0.44,127.0,2026-04-23 23:17:57.869028
1858,DEVICE_003,19.7,6.86,70.5,0.59,75.8,2026-04-23 23:47:57.869028
1859,DEVICE_003,17.9,6.96,230.2,0.17,100.5,2026-04-24 00:17:57.869028
1860,DEVICE_003,20.3,7.27,202.8,0.71,83.8,2026-04-24 00:47:57.869028
1861,DEVICE_002,5.6,9.97,639.4,4.83,82.7,2026-04-24 01:17:57.869028
1862,DEVICE_003,24.0,7.33,265.8,0.69,142.8,2026-04-24 01:47:57.869028
1863,DEVICE_003,19.8,4.77,293.8,0.63,90.5,2026-04-24 02:17:57.869028
1864,DEVICE_001,22.5,8.44,298.3,0.82,67.6,2026-04-24 02:47:57.869028
1865,DEVICE_003,20.5,6.71,263.6,0.5,88.4,2026-04-24 03:17:57.869028
1866,DEVICE_003,20.1,6.86,134.6,0.74,117.4,2026-04-24 03:47:57.869028
1867,DEVICE_003,6.5,5.17,503.2,3.59,138.8,2026-04-24 04:17:57.869028
1868,DEVICE_001,15.6,5.07,144.5,0.34,108.2,2026-04-24 04:47:57.869028
1869,DEVICE_001,22.0,7.13,267.2,0.9,114.6,2026-04-24 05:17:57.869028
1870,DEVICE_003,21.2,7.54,99.6,3.43,73.8,2026-04-24 05:47:57.869028
1871,DEVICE_003,15.4,6.92,203.4,0.69,130.2,2026-04-24 06:17:57.869028
1872,DEVICE_002,17.3,8.38,154.9,0.7,81.5,2026-04-24 06:47:57.869028
1873,DEVICE_002,24.8,6.63,59.2,0.15,133.2,2026-04-24 07:17:57.869028
1874,DEVICE_003,18.4,7.47,234.2,0.78,140.3,2026-04-24 07:47:57.869028
1875,DEVICE_003,21.8,5.98,95.7,0.69,135.8,2026-04-24 08:17:57.869028
1876,DEVICE_002,16.4,6.83,739.8,0.21,133.7,2026-04-24 08:47:57.869028
1877,DEVICE_003,10.3,9.83,788.3,2.36,145.3,2026-04-24 09:17:57.869028
1878,DEVICE_001,23.7,7.23,118.6,0.83,113.6,2026-04-24 09:47:57.869028
1879,DEVICE_003,22.7,8.32,152.0,0.49,91.1,2026-04-24 10:17:57.869028
1880,DEVICE_003,6.1,8.91,748.9,2.89,74.6,2026-04-24 10:47:57.869028
1881,DEVICE_003,24.0,7.22,195.0,0.7,149.1,2026-04-24 11:17:57.869028
1882,DEVICE_001,24.7,9.89,246.3,0.45,146.9,2026-04-24 11:47:57.869028
1883,DEVICE_003,16.9,6.53,138.4,0.34,142.3,2026-04-24 12:17:57.869028
1884,DEVICE_003,18.7,8.22,297.8,0.79,68.0,2026-04-24 12:47:57.869028
1885,DEVICE_001,23.0,7.63,83.4,0.5,105.4,2026-04-24 13:17:57.869028
1886,DEVICE_001,19.2,7.3,170.9,0.44,114.0,2026-04-24 13:47:57.869028
1887,DEVICE_001,6.7,8.33,185.9,0.11,75.7,2026-04-24 14:17:57.869028
1888,DEVICE_003,20.7,7.19,101.0,0.26,101.2,2026-04-24 14:47:57.869028
1889,DEVICE_001,18.5,7.73,230.5,0.37,148.1,2026-04-24 15:17:57.869028
1890,DEVICE_001,24.8,8.19,213.0,0.85,136.6,2026-04-24 15:47:57.869028
1891,DEVICE_002,22.9,7.37,138.2,0.48,125.5,2026-04-24 16:17:57.869028
1892,DEVICE_001,20.3,8.13,54.3,0.41,139.8,2026-04-24 16:47:57.869028
1893,DEVICE_001,20.3,6.86,277.0,0.84,127.1,2026-04-24 17:17:57.869028
1894,DEVICE_002,24.7,6.64,110.2,0.64,79.6,2026-04-24 17:47:57.869028
1895,DEVICE_002,21.9,7.76,199.3,0.4,62.7,2026-04-24 18:17:57.869028
1896,DEVICE_001,15.8,7.34,296.4,0.8,118.9,2026-04-24 18:47:57.869028
1897,DEVICE_003,15.5,7.99,299.8,3.99,83.2,2026-04-24 19:17:57.869028
1898,DEVICE_003,9.0,4.73,624.2,1.9,93.5,2026-04-24 19:47:57.869028
1899,DEVICE_003,10.5,8.45,274.5,0.11,53.9,2026-04-24 20:17:57.869028
1900,DEVICE_001,16.9,8.28,223.3,0.65,96.2,2026-04-24 20:47:57.869028
1901,DEVICE_003,6.3,9.17,769.0,1.66,125.4,2026-04-24 21:17:57.869028
1902,DEVICE_003,20.8,8.13,246.6,0.26,104.0,2026-04-24 21:47:57.869028
1903,DEVICE_002,21.0,7.58,141.6,0.16,76.7,2026-04-24 22:17:57.869028
1904,DEVICE_002,10.5,6.67,197.0,0.57,60.1,2026-04-24 22:47:57.869028
1905,DEVICE_001,18.1,7.59,232.0,0.15,63.4,2026-04-24 23:17:57.869028
1906,DEVICE_002,10.5,5.35,591.6,2.11,124.5,2026-04-24 23:47:57.869028
1907,DEVICE_002,21.5,6.72,90.7,0.53,83.1,2026-04-25 00:17:57.869028
1908,DEVICE_003,24.9,6.71,492.0,0.18,84.2,2026-04-25 00:47:57.869028
1909,DEVICE_003,17.1,7.54,216.5,0.85,98.3,2026-04-25 01:17:57.869028
1910,DEVICE_003,23.7,6.52,231.5,0.42,108.8,2026-04-25 01:47:57.869028
1911,DEVICE_001,24.1,6.82,155.4,0.21,71.0,2026-04-25 02:17:57.869028
1912,DEVICE_001,16.9,8.32,293.2,0.61,71.4,2026-04-25 02:47:57.869028
1913,DEVICE_001,21.8,6.65,83.5,0.55,69.5,2026-04-25 03:17:57.869028
1914,DEVICE_003,20.0,7.68,679.8,0.37,72.2,2026-04-25 03:47:57.869028
1915,DEVICE_002,20.2,6.53,62.5,0.5,94.6,2026-04-25 04:17:57.869028
1916,DEVICE_001,17.7,8.1,201.3,0.64,110.4,2026-04-25 04:47:57.869028
1917,DEVICE_002,23.0,8.62,169.9,0.41,129.3,2026-04-25 05:17:57.869028
1918,DEVICE_003,22.6,6.96,90.0,0.52,72.1,2026-04-25 05:47:57.869028
1919,DEVICE_002,15.3,6.85,190.6,0.9,56.0,2026-04-25 06:17:57.869028
1920,DEVICE_001,12.3,4.1,579.4,3.02,108.4,2026-04-25 06:47:57.869028
1921,DEVICE_002,19.9,7.76,286.8,0.5,91.8,2026-04-25 07:17:57.869028
1922,DEVICE_001,21.1,7.02,89.9,0.78,111.4,2026-04-25 07:47:57.869028
1923,DEVICE_001,22.9,6.78,182.2,0.43,100.8,2026-04-25 08:17:57.869028
1924,DEVICE_003,22.7,8.36,102.5,0.76,81.6,2026-04-25 08:47:57.869028
1925,DEVICE_002,24.1,6.77,92.6,0.4,60.7,2026-04-25 09:17:57.869028
1926,DEVICE_001,18.2,8.31,207.6,0.57,123.0,2026-04-25 09:47:57.869028
1927,DEVICE_001,23.6,6.63,203.8,0.26,125.8,2026-04-25 10:17:57.869028
1928,DEVICE_003,24.7,7.24,150.0,0.8,112.6,2026-04-25 10:47:57.869028
1929,DEVICE_002,20.5,6.85,268.0,0.58,128.3,2026-04-25 11:17:57.869028
1930,DEVICE_003,23.2,7.82,641.2,0.22,137.4,2026-04-25 11:47:57.869028
1931,DEVICE_002,15.8,8.27,237.5,0.9,77.0,2026-04-25 12:17:57.869028
1932,DEVICE_001,16.6,8.34,185.3,3.94,70.9,2026-04-25 12:47:57.869028
1933,DEVICE_002,15.4,7.94,291.2,0.12,123.9,2026-04-25 13:17:57.869028
1934,DEVICE_001,17.5,7.63,187.0,3.46,134.8,2026-04-25 13:47:57.869028
1935,DEVICE_001,8.2,6.09,508.3,2.56,147.2,2026-04-25 14:17:57.869028
1936,DEVICE_003,23.7,7.04,263.3,0.51,110.3,2026-04-25 14:47:57.869028
1937,DEVICE_003,19.3,7.95,199.8,0.8,133.6,2026-04-25 15:17:57.869028
1938,DEVICE_001,16.3,8.2,153.9,0.79,71.6,2026-04-25 15:47:57.869028
1939,DEVICE_001,16.6,7.2,640.0,0.69,99.8,2026-04-25 16:17:57.869028
1940,DEVICE_003,15.6,8.27,708.0,0.52,124.8,2026-04-25 16:47:57.869028
1941,DEVICE_002,18.8,7.28,252.5,0.22,132.6,2026-04-25 17:17:57.869028
1942,DEVICE_001,23.4,7.54,132.5,0.28,94.1,2026-04-25 17:47:57.869028
1943,DEVICE_002,24.7,7.9,169.4,0.18,116.3,2026-04-25 18:17:57.869028
1944,DEVICE_001,15.0,8.3,54.6,0.71,115.2,2026-04-25 18:47:57.869028
1945,DEVICE_003,23.8,8.35,128.7,0.8,63.2,2026-04-25 19:17:57.869028
1946,DEVICE_001,20.1,8.34,250.3,0.46,114.8,2026-04-25 19:47:57.869028
1947,DEVICE_002,20.5,6.9,54.5,0.11,113.7,2026-04-25 20:17:57.869028
1948,DEVICE_001,23.3,7.71,141.7,0.46,59.9,2026-04-25 20:47:57.869028
1949,DEVICE_003,23.1,5.24,223.2,0.3,72.5,2026-04-25 21:17:57.869028
1950,DEVICE_003,12.1,6.87,256.4,0.19,118.9,2026-04-25 21:47:57.869028
1951,DEVICE_002,22.0,8.09,634.6,0.84,103.2,2026-04-25 22:17:57.869028
1952,DEVICE_001,16.2,6.88,124.5,0.4,96.5,2026-04-25 22:47:57.869028
1953,DEVICE_002,20.6,6.55,189.8,0.11,103.3,2026-04-25 23:17:57.869028
1954,DEVICE_002,24.4,7.91,245.4,0.46,149.4,2026-04-25 23:47:57.869028
1955,DEVICE_002,18.2,8.44,157.4,0.17,98.7,2026-04-26 00:17:57.869028
1956,DEVICE_003,22.5,6.79,273.1,0.52,118.8,2026-04-26 00:47:57.869028
1957,DEVICE_002,22.2,7.32,189.6,0.62,79.5,2026-04-26 01:17:57.869028
1958,DEVICE_002,17.8,6.63,105.6,0.64,96.5,2026-04-26 01:47:57.869028
1959,DEVICE_002,9.2,7.02,238.1,0.88,109.3,2026-04-26 02:17:57.869028
1960,DEVICE_001,19.6,8.45,79.3,0.28,98.9,2026-04-26 02:47:57.869028
1961,DEVICE_003,24.8,6.64,114.9,0.15,95.5,2026-04-26 03:17:57.869028
1962,DEVICE_002,18.9,7.56,117.6,0.48,119.8,2026-04-26 03:47:57.869028
1963,DEVICE_001,8.9,5.54,367.9,2.74,127.1,2026-04-26 04:17:57.869028
1964,DEVICE_001,11.5,8.45,253.3,0.58,91.0,2026-04-26 04:47:57.869028
1965,DEVICE_001,22.6,7.64,71.4,0.24,146.8,2026-04-26 05:17:57.869028
1966,DEVICE_003,22.8,6.85,69.5,0.38,142.9,2026-04-26 05:47:57.869028
1967,DEVICE_002,9.6,6.15,425.1,2.47,124.7,2026-04-26 06:17:57.869028
1968,DEVICE_001,17.3,7.79,280.1,0.42,133.3,2026-04-26 06:47:57.869028
1969,DEVICE_003,6.9,7.13,284.0,0.65,90.5,2026-04-26 07:17:57.869028
1970,DEVICE_001,23.1,7.65,96.2,0.85,101.2,2026-04-26 07:47:57.869028
1971,DEVICE_001,9.5,7.55,209.5,0.59,148.6,2026-04-26 08:17:57.869028
1972,DEVICE_003,22.7,7.0,233.1,0.2,79.9,2026-04-26 08:47:57.869028
1973,DEVICE_001,15.7,8.3,118.1,0.88,62.1,2026-04-26 09:17:57.869028
1974,DEVICE_001,20.1,7.11,62.3,2.15,126.6,2026-04-26 09:47:57.869028
1975,DEVICE_002,20.7,7.22,282.2,0.15,97.0,2026-04-26 10:17:57.869028
1976,DEVICE_001,17.8,7.1,291.1,0.68,55.4,2026-04-26 10:47:57.869028
1977,DEVICE_001,22.1,6.98,53.3,0.46,111.3,2026-04-26 11:17:57.869028
1978,DEVICE_001,23.7,8.2,193.9,0.38,50.7,2026-04-26 11:47:57.869028
1979,DEVICE_001,24.7,6.77,68.3,4.36,82.8,2026-04-26 12:17:57.869028
1980,DEVICE_002,15.9,7.02,411.4,0.13,93.5,2026-04-26 12:47:57.869028
1981,DEVICE_002,20.7,6.68,142.2,0.61,142.5,2026-04-26 13:17:57.869028
1982,DEVICE_002,18.5,6.9,137.1,0.21,87.1,2026-04-26 13:47:57.869028
1983,DEVICE_002,18.8,7.08,550.2,0.57,101.4,2026-04-26 14:17:57.869028
1984,DEVICE_002,18.8,8.14,251.7,0.18,95.5,2026-04-26 14:47:57.869028
1985,DEVICE_003,17.8,7.29,238.8,0.83,111.7,2026-04-26 15:17:57.869028
1986,DEVICE_002,19.1,7.53,122.3,0.15,92.8,2026-04-26 15:47:57.869028
1987,DEVICE_001,22.2,4.73,244.7,0.4,110.7,2026-04-26 16:17:57.869028
1988,DEVICE_001,18.3,7.97,112.4,0.27,143.3,2026-04-26 16:47:57.869028
1989,DEVICE_002,8.3,8.48,288.3,0.36,118.7,2026-04-26 17:17:57.869028
1990,DEVICE_003,18.1,6.63,131.1,0.28,93.3,2026-04-26 17:47:57.869028
1991,DEVICE_002,24.6,7.16,122.9,0.83,53.2,2026-04-26 18:17:57.869028
1992,DEVICE_003,22.3,8.38,263.0,0.74,130.2,2026-04-26 18:47:57.869028
1993,DEVICE_003,20.1,4.13,149.1,0.35,112.8,2026-04-26 19:17:57.869028
1994,DEVICE_003,23.8,9.2,78.9,0.4,66.1,2026-04-26 19:47:57.869028
1995,DEVICE_002,21.5,8.3,286.3,0.39,148.8,2026-04-26 20:17:57.869028
1996,DEVICE_003,17.3,7.59,88.6,0.77,109.7,2026-04-26 20:47:57.869028
1997,DEVICE_003,22.3,6.6,133.8,0.63,133.1,2026-04-26 21:17:57.869028
1998,DEVICE_002,15.2,7.48,59.8,0.86,109.7,2026-04-26 21:47:57.869028
1999,DEVICE_001,18.0,7.34,256.5,1.86,74.5,2026-04-26 22:17:57.869028
2000,DEVICE_002,16.7,6.77,84.2,0.89,99.0,2026-04-26 22:47:57.869028
