device_id,pH,tds,turbidity,conductivity,temperature,timestamp,created_at
DEVICE_003,8.37,476.9,3.28,136.27,26.28,2026-04-29 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.78,291.22,1.45,129.48,29.1,2026-04-29 04:40:32,2026-04-16 16:10:32
DEVICE_002,7.81,300.0,1.5,125.05,26.21,2026-04-29 04:40:32,2026-04-16 16:10:32
DEVICE_003,8.33,300.0,1.5,134.46,26.02,2026-04-29 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.79,286.96,1.47,129.91,28.75,2026-04-29 05:10:32,2026-04-16 16:10:32
DEVICE_002,7.78,299.66,1.5,123.58,26.13,2026-04-29 05:10:32,2026-04-16 16:10:32
DEVICE_003,8.37,300.0,1.5,132.98,25.69,2026-04-29 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.78,288.69,1.5,129.43,28.92,2026-04-29 05:40:32,2026-04-16 16:10:32
DEVICE_002,7.77,300.0,1.5,125.39,26.03,2026-04-29 05:40:32,2026-04-16 16:10:32
DEVICE_003,8.4,295.86,1.5,133.79,26.18,2026-04-29 05:40:32,2026-04-16 16:10:32
DEVICE_001,7.73,286.94,1.5,129.39,29.35,2026-04-29 06:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,300.0,1.46,123.72,25.68,2026-04-29 06:10:32,2026-04-16 16:10:32
DEVICE_003,8.35,291.52,1.5,133.04,26.0,2026-04-29 06:10:32,2026-04-16 16:10:32
DEVICE_001,7.73,288.67,1.46,130.74,29.1,2026-04-29 06:40:32,2026-04-16 16:10:32
DEVICE_002,7.72,400.0,3.02,123.86,25.57,2026-04-29 06:40:32,2026-04-16 16:10:32
DEVICE_003,8.35,286.89,1.5,134.7,26.5,2026-04-29 06:40:32,2026-04-16 16:10:32
DEVICE_001,7.72,293.44,1.42,128.88,28.96,2026-04-29 07:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,300.0,1.5,123.79,25.33,2026-04-29 07:10:32,2026-04-16 16:10:32
DEVICE_003,8.34,285.71,1.5,132.72,26.78,2026-04-29 07:10:32,2026-04-16 16:10:32
DEVICE_001,7.69,295.24,1.39,128.32,28.74,2026-04-29 07:40:32,2026-04-16 16:10:32
DEVICE_002,7.69,296.33,1.48,121.95,25.02,2026-04-29 07:40:32,2026-04-16 16:10:32
DEVICE_003,8.36,290.11,1.5,132.9,26.68,2026-04-29 07:40:32,2026-04-16 16:10:32
DEVICE_001,7.67,473.59,2.82,130.04,28.27,2026-04-29 08:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,293.28,1.5,121.69,25.0,2026-04-29 08:10:32,2026-04-16 16:10:32
DEVICE_003,8.39,292.75,1.46,131.66,26.97,2026-04-29 08:10:32,2026-04-16 16:10:32
DEVICE_001,7.7,300.0,1.5,130.08,28.73,2026-04-29 08:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,291.88,1.5,119.98,25.34,2026-04-29 08:40:32,2026-04-16 16:10:32
DEVICE_003,8.35,289.65,1.5,133.18,27.23,2026-04-29 08:40:32,2026-04-16 16:10:32
DEVICE_001,7.71,300.0,1.46,131.33,28.8,2026-04-29 09:10:32,2026-04-16 16:10:32
DEVICE_002,7.77,293.38,1.5,119.2,25.82,2026-04-29 09:10:32,2026-04-16 16:10:32
DEVICE_003,8.33,292.22,1.46,131.9,26.79,2026-04-29 09:10:32,2026-04-16 16:10:32
DEVICE_001,7.72,296.62,1.47,129.5,28.76,2026-04-29 09:40:32,2026-04-16 16:10:32
DEVICE_002,7.75,288.71,1.5,119.5,25.69,2026-04-29 09:40:32,2026-04-16 16:10:32
DEVICE_003,8.36,295.49,1.42,131.0,27.28,2026-04-29 09:40:32,2026-04-16 16:10:32
DEVICE_001,7.72,300.0,1.49,128.25,28.81,2026-04-29 10:10:32,2026-04-16 16:10:32
DEVICE_002,7.75,287.61,1.5,119.36,25.25,2026-04-29 10:10:32,2026-04-16 16:10:32
DEVICE_003,8.39,292.92,1.42,131.3,27.24,2026-04-29 10:10:32,2026-04-16 16:10:32
DEVICE_001,7.74,300.0,1.47,126.46,28.43,2026-04-29 10:40:32,2026-04-16 16:10:32
DEVICE_002,7.71,289.38,1.5,117.51,24.92,2026-04-29 10:40:32,2026-04-16 16:10:32
DEVICE_003,8.38,290.32,1.44,131.06,27.31,2026-04-29 10:40:32,2026-04-16 16:10:32
DEVICE_001,7.78,297.92,1.48,127.02,28.61,2026-04-29 11:10:32,2026-04-16 16:10:32
DEVICE_002,7.7,291.32,1.5,119.05,25.09,2026-04-29 11:10:32,2026-04-16 16:10:32
DEVICE_003,8.35,285.41,1.43,131.81,27.6,2026-04-29 11:10:32,2026-04-16 16:10:32
DEVICE_001,7.77,486.0,2.62,126.79,28.96,2026-04-29 11:40:32,2026-04-16 16:10:32
DEVICE_002,7.65,289.81,1.47,118.66,24.68,2026-04-29 11:40:32,2026-04-16 16:10:32
DEVICE_003,8.35,286.59,1.41,133.24,27.53,2026-04-29 11:40:32,2026-04-16 16:10:32
DEVICE_001,7.78,405.0,3.11,125.91,28.86,2026-04-29 12:10:32,2026-04-16 16:10:32
DEVICE_002,7.68,285.54,1.5,116.91,24.72,2026-04-29 12:10:32,2026-04-16 16:10:32
DEVICE_003,8.33,281.9,1.42,134.38,27.83,2026-04-29 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.82,300.0,1.5,127.63,28.54,2026-04-29 12:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,284.63,1.5,118.68,25.08,2026-04-29 12:40:32,2026-04-16 16:10:32
DEVICE_003,8.3,286.56,1.41,136.1,28.03,2026-04-29 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.83,300.0,1.5,128.33,28.17,2026-04-29 13:10:32,2026-04-16 16:10:32
DEVICE_002,7.7,402.63,3.08,117.93,25.05,2026-04-29 13:10:32,2026-04-16 16:10:32
DEVICE_003,8.26,283.86,1.46,134.47,27.91,2026-04-29 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.86,297.76,1.5,128.44,28.25,2026-04-29 13:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,300.0,1.5,117.58,25.44,2026-04-29 13:40:32,2026-04-16 16:10:32
DEVICE_003,8.26,286.07,1.42,136.46,27.88,2026-04-29 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.87,294.17,1.45,129.04,28.67,2026-04-29 14:10:32,2026-04-16 16:10:32
DEVICE_002,7.68,297.52,1.48,116.18,24.97,2026-04-29 14:10:32,2026-04-16 16:10:32
DEVICE_003,8.3,281.84,1.47,137.59,27.45,2026-04-29 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.91,293.83,1.48,128.21,28.81,2026-04-29 14:40:32,2026-04-16 16:10:32
DEVICE_002,7.72,298.81,1.5,115.31,24.88,2026-04-29 14:40:32,2026-04-16 16:10:32
DEVICE_003,8.26,282.33,1.45,139.3,26.97,2026-04-29 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.91,294.56,1.47,128.88,29.18,2026-04-29 15:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,298.65,1.5,115.76,24.63,2026-04-29 15:10:32,2026-04-16 16:10:32
DEVICE_003,8.28,282.08,1.41,140.02,26.52,2026-04-29 15:10:32,2026-04-16 16:10:32
DEVICE_001,7.91,297.26,1.44,129.45,29.51,2026-04-29 15:40:32,2026-04-16 16:10:32
DEVICE_002,7.74,294.54,1.46,117.71,24.63,2026-04-29 15:40:32,2026-04-16 16:10:32
DEVICE_003,8.31,277.77,1.41,139.73,26.71,2026-04-29 15:40:32,2026-04-16 16:10:32
DEVICE_001,7.96,296.72,1.46,129.04,29.44,2026-04-29 16:10:32,2026-04-16 16:10:32
DEVICE_002,7.75,293.6,1.48,119.14,24.95,2026-04-29 16:10:32,2026-04-16 16:10:32
DEVICE_003,8.31,274.83,1.4,139.96,26.42,2026-04-29 16:10:32,2026-04-16 16:10:32
DEVICE_001,7.95,299.22,1.44,129.68,29.54,2026-04-29 16:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,292.52,1.46,119.67,25.42,2026-04-29 16:40:32,2026-04-16 16:10:32
DEVICE_003,8.33,270.2,1.43,138.29,26.71,2026-04-29 16:40:32,2026-04-16 16:10:32
DEVICE_001,7.97,296.13,1.43,127.96,29.31,2026-04-29 17:10:32,2026-04-16 16:10:32
DEVICE_002,7.79,296.56,1.45,120.47,25.61,2026-04-29 17:10:32,2026-04-16 16:10:32
DEVICE_003,8.35,267.82,1.45,137.94,26.77,2026-04-29 17:10:32,2026-04-16 16:10:32
DEVICE_001,7.93,300.0,1.44,129.67,28.93,2026-04-29 17:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,300.0,1.5,121.1,25.78,2026-04-29 17:40:32,2026-04-16 16:10:32
DEVICE_003,8.38,264.55,1.42,138.15,26.28,2026-04-29 17:40:32,2026-04-16 16:10:32
DEVICE_001,7.9,300.0,1.4,128.51,28.79,2026-04-29 18:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,300.0,1.46,119.46,25.65,2026-04-29 18:10:32,2026-04-16 16:10:32
DEVICE_003,8.34,262.36,1.4,139.08,26.4,2026-04-29 18:10:32,2026-04-16 16:10:32
DEVICE_001,7.85,295.87,1.43,129.86,29.06,2026-04-29 18:40:32,2026-04-16 16:10:32
DEVICE_002,7.74,298.73,1.42,120.41,25.39,2026-04-29 18:40:32,2026-04-16 16:10:32
DEVICE_003,8.32,423.96,3.12,137.7,26.22,2026-04-29 18:40:32,2026-04-16 16:10:32
DEVICE_001,7.86,300.0,1.45,130.86,29.54,2026-04-29 19:10:32,2026-04-16 16:10:32
DEVICE_002,7.76,297.7,1.37,118.83,24.98,2026-04-29 19:10:32,2026-04-16 16:10:32
DEVICE_003,8.3,300.0,1.5,139.16,25.75,2026-04-29 19:10:32,2026-04-16 16:10:32
DEVICE_001,7.82,300.0,1.5,132.82,29.17,2026-04-29 19:40:32,2026-04-16 16:10:32
DEVICE_002,7.77,300.0,1.37,120.65,24.78,2026-04-29 19:40:32,2026-04-16 16:10:32
DEVICE_003,8.26,299.47,1.48,139.22,25.97,2026-04-29 19:40:32,2026-04-16 16:10:32
DEVICE_001,7.78,299.78,1.5,131.87,28.75,2026-04-29 20:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,299.0,1.36,122.09,25.21,2026-04-29 20:10:32,2026-04-16 16:10:32
DEVICE_003,8.26,296.34,1.45,140.28,25.79,2026-04-29 20:10:32,2026-04-16 16:10:32
DEVICE_001,7.81,300.0,1.5,131.19,29.21,2026-04-29 20:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,300.0,1.32,120.5,25.48,2026-04-29 20:40:32,2026-04-16 16:10:32
DEVICE_003,8.26,295.17,1.42,141.63,25.74,2026-04-29 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.86,298.47,1.48,129.97,29.56,2026-04-29 21:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,298.82,1.33,120.92,25.24,2026-04-29 21:10:32,2026-04-16 16:10:32
DEVICE_003,8.31,291.87,1.4,139.99,25.84,2026-04-29 21:10:32,2026-04-16 16:10:32
DEVICE_001,7.82,297.14,1.47,130.68,29.49,2026-04-29 21:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,298.73,1.35,120.16,25.32,2026-04-29 21:40:32,2026-04-16 16:10:32
DEVICE_003,8.35,287.74,1.44,140.45,25.48,2026-04-29 21:40:32,2026-04-16 16:10:32
DEVICE_001,7.84,299.73,1.45,131.09,29.01,2026-04-29 22:10:32,2026-04-16 16:10:32
DEVICE_002,7.69,404.0,2.96,119.63,25.7,2026-04-29 22:10:32,2026-04-16 16:10:32
DEVICE_003,8.33,291.18,1.47,138.62,25.33,2026-04-29 22:10:32,2026-04-16 16:10:32
DEVICE_001,7.85,298.85,1.47,131.42,29.16,2026-04-29 22:40:32,2026-04-16 16:10:32
DEVICE_002,7.72,300.0,1.5,118.74,25.78,2026-04-29 22:40:32,2026-04-16 16:10:32
DEVICE_003,8.3,290.31,1.5,139.23,25.55,2026-04-29 22:40:32,2026-04-16 16:10:32
DEVICE_001,7.88,295.71,1.48,129.91,29.22,2026-04-29 23:10:32,2026-04-16 16:10:32
DEVICE_002,7.71,300.0,1.5,118.0,26.2,2026-04-29 23:10:32,2026-04-16 16:10:32
DEVICE_003,8.34,293.65,1.5,140.47,25.66,2026-04-29 23:10:32,2026-04-16 16:10:32
DEVICE_001,7.85,292.18,1.48,131.37,28.73,2026-04-29 23:40:32,2026-04-16 16:10:32
DEVICE_002,7.71,300.0,1.49,118.75,25.73,2026-04-29 23:40:32,2026-04-16 16:10:32
DEVICE_003,8.31,294.26,1.5,140.32,26.05,2026-04-29 23:40:32,2026-04-16 16:10:32
DEVICE_001,7.83,295.92,1.44,132.51,28.93,2026-04-30 00:10:32,2026-04-16 16:10:32
DEVICE_002,7.66,297.01,1.49,118.43,25.28,2026-04-30 00:10:32,2026-04-16 16:10:32
DEVICE_003,8.34,293.52,1.5,139.61,25.57,2026-04-30 00:10:32,2026-04-16 16:10:32
DEVICE_001,7.82,293.56,1.39,134.33,28.73,2026-04-30 00:40:32,2026-04-16 16:10:32
DEVICE_002,7.69,299.26,1.45,119.55,24.92,2026-04-30 00:40:32,2026-04-16 16:10:32
DEVICE_003,8.34,291.57,1.5,140.26,25.9,2026-04-30 00:40:32,2026-04-16 16:10:32
DEVICE_001,7.82,297.29,1.35,132.64,28.72,2026-04-30 01:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,296.16,1.41,119.03,24.66,2026-04-30 01:10:32,2026-04-16 16:10:32
DEVICE_003,8.38,293.23,1.5,140.19,26.38,2026-04-30 01:10:32,2026-04-16 16:10:32
DEVICE_001,7.87,296.63,1.38,131.47,28.88,2026-04-30 01:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,295.89,1.43,119.85,24.78,2026-04-30 01:40:32,2026-04-16 16:10:32
DEVICE_003,8.4,293.58,1.5,139.57,26.19,2026-04-30 01:40:32,2026-04-16 16:10:32
DEVICE_001,7.85,297.72,1.38,131.22,28.77,2026-04-30 02:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,291.04,1.39,118.46,25.17,2026-04-30 02:10:32,2026-04-16 16:10:32
DEVICE_003,8.43,297.71,1.5,138.0,25.86,2026-04-30 02:10:32,2026-04-16 16:10:32
DEVICE_001,7.86,298.03,1.34,132.05,28.55,2026-04-30 02:40:32,2026-04-16 16:10:32
DEVICE_002,7.74,288.97,1.38,119.78,25.0,2026-04-30 02:40:32,2026-04-16 16:10:32
DEVICE_003,8.47,296.22,1.45,139.33,25.7,2026-04-30 02:40:32,2026-04-16 16:10:32
DEVICE_001,7.85,300.0,1.36,130.2,28.56,2026-04-30 03:10:32,2026-04-16 16:10:32
DEVICE_002,7.71,292.91,1.35,120.49,24.91,2026-04-30 03:10:32,2026-04-16 16:10:32
DEVICE_003,8.45,295.86,1.48,141.26,25.75,2026-04-30 03:10:32,2026-04-16 16:10:32
DEVICE_001,7.81,298.07,1.34,129.07,28.09,2026-04-30 03:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,291.87,1.38,120.77,24.57,2026-04-30 03:40:32,2026-04-16 16:10:32
DEVICE_003,8.46,296.11,1.46,139.3,25.42,2026-04-30 03:40:32,2026-04-16 16:10:32
DEVICE_001,7.82,300.0,1.31,130.56,27.7,2026-04-30 04:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,294.8,1.39,119.22,24.64,2026-04-30 04:10:32,2026-04-16 16:10:32
DEVICE_003,8.43,295.23,1.42,138.95,25.67,2026-04-30 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.79,298.92,1.34,130.73,27.49,2026-04-30 04:40:32,2026-04-16 16:10:32
DEVICE_002,7.74,295.0,1.41,118.85,24.81,2026-04-30 04:40:32,2026-04-16 16:10:32
DEVICE_003,8.46,298.18,1.43,139.79,25.28,2026-04-30 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.84,297.03,1.3,130.99,27.23,2026-04-30 05:10:32,2026-04-16 16:10:32
DEVICE_002,7.71,291.51,1.43,117.61,25.3,2026-04-30 05:10:32,2026-04-16 16:10:32
DEVICE_003,8.45,300.0,1.42,139.25,25.52,2026-04-30 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.85,297.91,1.31,132.87,27.07,2026-04-30 05:40:32,2026-04-16 16:10:32
DEVICE_002,7.72,287.49,1.4,116.7,25.65,2026-04-30 05:40:32,2026-04-16 16:10:32
DEVICE_003,8.49,298.84,1.42,138.0,25.34,2026-04-30 05:40:32,2026-04-16 16:10:32
DEVICE_001,7.88,297.75,1.36,133.44,27.51,2026-04-30 06:10:32,2026-04-16 16:10:32
DEVICE_002,7.68,289.35,1.41,116.47,25.42,2026-04-30 06:10:32,2026-04-16 16:10:32
DEVICE_003,8.47,296.13,1.39,137.16,24.98,2026-04-30 06:10:32,2026-04-16 16:10:32
DEVICE_001,7.83,297.98,1.31,135.14,27.05,2026-04-30 06:40:32,2026-04-16 16:10:32
DEVICE_002,7.64,289.37,1.41,116.21,24.98,2026-04-30 06:40:32,2026-04-16 16:10:32
DEVICE_003,8.46,295.38,1.42,137.08,24.94,2026-04-30 06:40:32,2026-04-16 16:10:32
DEVICE_001,7.84,300.0,1.35,136.94,26.88,2026-04-30 07:10:32,2026-04-16 16:10:32
DEVICE_002,7.68,289.28,1.42,116.32,24.72,2026-04-30 07:10:32,2026-04-16 16:10:32
DEVICE_003,8.5,298.45,1.46,138.39,25.28,2026-04-30 07:10:32,2026-04-16 16:10:32
DEVICE_001,7.83,300.0,1.39,135.27,26.91,2026-04-30 07:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,285.25,1.39,114.34,24.9,2026-04-30 07:40:32,2026-04-16 16:10:32
DEVICE_003,8.48,300.0,1.44,139.93,25.6,2026-04-30 07:40:32,2026-04-16 16:10:32
DEVICE_001,7.82,300.0,1.4,133.75,27.31,2026-04-30 08:10:32,2026-04-16 16:10:32
DEVICE_002,7.71,286.74,1.38,115.48,25.07,2026-04-30 08:10:32,2026-04-16 16:10:32
DEVICE_003,8.47,424.0,3.01,139.69,25.94,2026-04-30 08:10:32,2026-04-16 16:10:32
DEVICE_001,7.8,296.94,1.42,135.69,27.8,2026-04-30 08:40:32,2026-04-16 16:10:32
DEVICE_002,7.68,282.09,1.38,115.92,24.83,2026-04-30 08:40:32,2026-04-16 16:10:32
DEVICE_003,8.44,300.0,1.5,141.35,26.05,2026-04-30 08:40:32,2026-04-16 16:10:32
DEVICE_001,7.77,292.54,1.43,134.44,28.17,2026-04-30 09:10:32,2026-04-16 16:10:32
DEVICE_002,7.66,285.79,1.36,117.7,24.5,2026-04-30 09:10:32,2026-04-16 16:10:32
DEVICE_003,8.48,300.0,1.5,140.67,25.9,2026-04-30 09:10:32,2026-04-16 16:10:32
DEVICE_001,7.76,291.69,1.41,135.12,28.38,2026-04-30 09:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,289.89,1.32,117.44,24.6,2026-04-30 09:40:32,2026-04-16 16:10:32
DEVICE_003,8.5,296.03,1.48,138.73,26.14,2026-04-30 09:40:32,2026-04-16 16:10:32
DEVICE_001,7.8,289.34,1.4,134.14,28.83,2026-04-30 10:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,292.18,1.3,115.57,24.9,2026-04-30 10:10:32,2026-04-16 16:10:32
DEVICE_003,8.48,300.0,1.5,138.6,26.22,2026-04-30 10:10:32,2026-04-16 16:10:32
DEVICE_001,7.82,288.09,1.39,134.48,28.5,2026-04-30 10:40:32,2026-04-16 16:10:32
DEVICE_002,7.78,297.17,1.35,115.97,24.95,2026-04-30 10:40:32,2026-04-16 16:10:32
DEVICE_003,8.49,300.0,1.5,136.69,26.59,2026-04-30 10:40:32,2026-04-16 16:10:32
DEVICE_001,7.79,286.97,1.4,132.9,28.51,2026-04-30 11:10:32,2026-04-16 16:10:32
DEVICE_002,7.82,293.3,1.36,117.1,25.2,2026-04-30 11:10:32,2026-04-16 16:10:32
DEVICE_003,8.5,443.0,2.61,136.46,26.5,2026-04-30 11:10:32,2026-04-16 16:10:32
DEVICE_001,7.79,470.21,2.8,132.49,28.03,2026-04-30 11:40:32,2026-04-16 16:10:32
DEVICE_002,7.82,292.59,1.34,116.67,24.74,2026-04-30 11:40:32,2026-04-16 16:10:32
DEVICE_003,8.5,300.0,1.5,136.05,26.97,2026-04-30 11:40:32,2026-04-16 16:10:32
DEVICE_001,7.79,300.0,1.5,131.58,27.56,2026-04-30 12:10:32,2026-04-16 16:10:32
DEVICE_002,7.78,295.32,1.35,118.18,25.1,2026-04-30 12:10:32,2026-04-16 16:10:32
DEVICE_003,8.48,299.64,1.5,135.56,27.43,2026-04-30 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.74,298.37,1.49,131.61,28.04,2026-04-30 12:40:32,2026-04-16 16:10:32
DEVICE_002,7.74,294.27,1.31,116.32,25.43,2026-04-30 12:40:32,2026-04-16 16:10:32
DEVICE_003,8.48,300.0,1.5,137.47,27.73,2026-04-30 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.7,297.44,1.48,132.67,28.54,2026-04-30 13:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,292.45,1.26,117.39,25.89,2026-04-30 13:10:32,2026-04-16 16:10:32
DEVICE_003,8.46,296.92,1.46,135.89,28.13,2026-04-30 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.73,298.88,1.5,134.64,29.02,2026-04-30 13:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,291.59,1.23,119.36,26.05,2026-04-30 13:40:32,2026-04-16 16:10:32
DEVICE_003,8.49,300.0,1.43,134.44,28.57,2026-04-30 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.7,300.0,1.5,135.91,28.81,2026-04-30 14:10:32,2026-04-16 16:10:32
DEVICE_002,7.69,293.77,1.19,118.89,25.62,2026-04-30 14:10:32,2026-04-16 16:10:32
DEVICE_003,8.5,297.23,1.43,135.24,28.83,2026-04-30 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.74,300.0,1.5,136.39,28.53,2026-04-30 14:40:32,2026-04-16 16:10:32
DEVICE_002,7.68,295.02,1.2,119.7,25.43,2026-04-30 14:40:32,2026-04-16 16:10:32
DEVICE_003,8.5,298.84,1.4,136.19,28.6,2026-04-30 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,300.0,1.5,136.71,28.09,2026-04-30 15:10:32,2026-04-16 16:10:32
DEVICE_002,7.65,294.95,1.16,118.04,25.22,2026-04-30 15:10:32,2026-04-16 16:10:32
DEVICE_003,8.48,469.96,2.56,134.7,29.0,2026-04-30 15:10:32,2026-04-16 16:10:32
DEVICE_001,7.78,300.0,1.5,137.99,27.74,2026-04-30 15:40:32,2026-04-16 16:10:32
DEVICE_002,7.66,295.16,1.13,117.47,25.23,2026-04-30 15:40:32,2026-04-16 16:10:32
DEVICE_003,8.49,300.0,1.5,136.31,28.55,2026-04-30 15:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,298.09,1.5,139.25,27.73,2026-04-30 16:10:32,2026-04-16 16:10:32
DEVICE_002,7.7,294.78,1.1,116.96,25.32,2026-04-30 16:10:32,2026-04-16 16:10:32
DEVICE_003,8.46,300.0,1.49,135.58,28.58,2026-04-30 16:10:32,2026-04-16 16:10:32
DEVICE_001,7.72,300.0,1.5,138.04,28.0,2026-04-30 16:40:32,2026-04-16 16:10:32
DEVICE_002,7.67,408.68,2.88,118.8,25.29,2026-04-30 16:40:32,2026-04-16 16:10:32
DEVICE_003,8.49,300.0,1.5,134.9,28.99,2026-04-30 16:40:32,2026-04-16 16:10:32
DEVICE_001,7.7,297.05,1.48,139.68,27.79,2026-04-30 17:10:32,2026-04-16 16:10:32
DEVICE_002,7.7,300.0,1.5,120.15,25.06,2026-04-30 17:10:32,2026-04-16 16:10:32
DEVICE_003,8.5,299.41,1.5,133.36,29.1,2026-04-30 17:10:32,2026-04-16 16:10:32
DEVICE_001,7.69,294.57,1.43,140.83,27.34,2026-04-30 17:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,300.0,1.5,121.82,24.99,2026-04-30 17:40:32,2026-04-16 16:10:32
DEVICE_003,8.48,295.63,1.46,131.68,28.67,2026-04-30 17:40:32,2026-04-16 16:10:32
DEVICE_001,7.67,295.65,1.41,140.16,27.71,2026-04-30 18:10:32,2026-04-16 16:10:32
DEVICE_002,7.77,298.19,1.5,122.31,24.52,2026-04-30 18:10:32,2026-04-16 16:10:32
DEVICE_003,8.45,299.91,1.46,129.91,28.27,2026-04-30 18:10:32,2026-04-16 16:10:32
DEVICE_001,7.69,297.84,1.4,140.11,27.93,2026-04-30 18:40:32,2026-04-16 16:10:32
DEVICE_002,7.74,294.21,1.48,122.51,24.28,2026-04-30 18:40:32,2026-04-16 16:10:32
DEVICE_003,8.46,297.36,1.43,128.94,28.49,2026-04-30 18:40:32,2026-04-16 16:10:32
DEVICE_001,7.64,298.98,1.4,141.12,27.63,2026-04-30 19:10:32,2026-04-16 16:10:32
DEVICE_002,7.72,297.69,1.5,123.56,23.84,2026-04-30 19:10:32,2026-04-16 16:10:32
DEVICE_003,8.43,292.76,1.45,128.37,28.06,2026-04-30 19:10:32,2026-04-16 16:10:32
DEVICE_001,7.65,300.0,1.41,141.11,27.67,2026-04-30 19:40:32,2026-04-16 16:10:32
DEVICE_002,7.75,300.0,1.5,122.12,23.53,2026-04-30 19:40:32,2026-04-16 16:10:32
DEVICE_003,8.4,295.69,1.49,128.05,27.98,2026-04-30 19:40:32,2026-04-16 16:10:32
DEVICE_001,7.62,300.0,1.4,139.78,28.04,2026-04-30 20:10:32,2026-04-16 16:10:32
DEVICE_002,7.79,298.52,1.5,120.16,23.98,2026-04-30 20:10:32,2026-04-16 16:10:32
DEVICE_003,8.39,458.35,2.69,128.2,27.86,2026-04-30 20:10:32,2026-04-16 16:10:32
DEVICE_001,7.61,300.0,1.43,141.61,28.4,2026-04-30 20:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,295.99,1.5,119.93,23.96,2026-04-30 20:40:32,2026-04-16 16:10:32
DEVICE_003,8.37,300.0,1.5,128.98,27.48,2026-04-30 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.66,300.0,1.44,142.29,28.77,2026-04-30 21:10:32,2026-04-16 16:10:32
DEVICE_002,7.79,291.97,1.5,121.2,24.3,2026-04-30 21:10:32,2026-04-16 16:10:32
DEVICE_003,8.35,300.0,1.5,130.89,27.05,2026-04-30 21:10:32,2026-04-16 16:10:32
DEVICE_001,7.62,298.41,1.4,143.48,28.9,2026-04-30 21:40:32,2026-04-16 16:10:32
DEVICE_002,7.75,289.79,1.46,120.3,24.43,2026-04-30 21:40:32,2026-04-16 16:10:32
DEVICE_003,8.4,299.05,1.47,132.69,27.07,2026-04-30 21:40:32,2026-04-16 16:10:32
DEVICE_001,7.65,296.56,1.39,144.77,29.23,2026-04-30 22:10:32,2026-04-16 16:10:32
DEVICE_002,7.71,294.1,1.48,120.24,24.82,2026-04-30 22:10:32,2026-04-16 16:10:32
DEVICE_003,8.45,300.0,1.5,132.84,26.66,2026-04-30 22:10:32,2026-04-16 16:10:32
DEVICE_001,7.65,293.02,1.39,143.21,29.71,2026-04-30 22:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,294.2,1.5,118.81,24.7,2026-04-30 22:40:32,2026-04-16 16:10:32
DEVICE_003,8.43,300.0,1.5,133.83,26.62,2026-04-30 22:40:32,2026-04-16 16:10:32
DEVICE_001,7.68,295.3,1.41,143.13,29.7,2026-04-30 23:10:32,2026-04-16 16:10:32
DEVICE_002,7.78,297.43,1.5,117.8,24.37,2026-04-30 23:10:32,2026-04-16 16:10:32
